0.13710,4.27196,-0.00665,0.16467,0.64600,3.31036,-0.36353,0.05404,1.29032,1.22374,-2.68943,3.05889,4.27196,0.13710,-0.03747,-4.39012,-1.23786,2.18729,1.38309,1.28230
1.17360,-1.39462,-0.91834,1.97176,1.30307,2.74093,-0.71774,-1.06174,0.18292,2.34769,-0.38926,0.95935,-1.39462,1.17360,-0.41373,-5.24412,-1.30717,0.81771,-0.85820,-2.10674
0.09074,5.07853,0.17097,-4.26287,1.44793,2.29065,-1.09930,0.27259,-0.53417,-0.83041,2.34135,0.06811,5.07853,0.09074,0.37013,7.89785,-0.01088,-3.76006,0.22282,-1.96190
0.26207,-5.78855,-0.69967,3.92470,1.02986,0.23333,-1.70047,-0.59083,-0.40687,0.84490,0.79878,2.34185,-5.78855,0.26207,-0.42176,-7.61419,-5.62967,3.01006,-0.47802,-1.47173
1.46906,2.93934,-0.78013,0.57427,-0.37176,2.13912,-2.01973,-0.78294,0.07557,0.86239,-2.32863,1.96685,2.93934,1.46906,-3.77073,-1.54996,1.57318,0.39062,-1.42046,-0.25426
-0.61307,0.15471,-0.29145,0.60947,-2.39126,-0.47596,-0.14464,2.49398,-0.35171,-3.29170,1.43405,-0.15074,0.15471,-0.61307,-1.50686,4.76506,-0.02400,-1.61839,0.16566,-1.23349
0.10113,-0.64137,0.19312,-0.21626,0.53862,2.42443,1.86688,-1.16227,1.43174,0.14180,4.01475,-1.88130,-0.64137,0.10113,0.62677,5.40353,1.40811,-3.10324,-0.98668,-0.26269
-1.49882,-1.23583,0.00124,-0.92119,-0.02817,-0.20391,0.80388,-0.47722,-1.22007,1.35895,1.47927,-2.43747,-1.23583,-1.49882,-1.67067,-0.48998,2.08806,1.90465,-0.07978,-0.16438
-0.39989,9.96047,0.20867,-1.84384,-0.01075,4.38449,3.00765,1.58099,0.52090,-3.60845,-2.53592,1.44540,9.96047,-0.39989,3.80256,-0.79670,-1.07089,3.51039,0.55367,-1.82447
1.27815,2.02061,0.06320,0.03270,-0.45988,3.61047,-1.42981,0.67903,0.57612,-0.05840,-1.56705,-1.21742,2.02061,1.27815,-0.94253,-4.73092,-1.02649,0.92592,0.54813,1.13231
8.52196,-2.72202,0.94267,1.51010,0.32227,-1.84872,-1.18650,-1.37483,-2.88201,3.99437,-2.92136,4.25565,-2.72202,8.52196,2.31496,-5.49397,-1.10187,1.94592,-1.89108,-0.21900
1.45183,7.11252,-1.27409,-2.53098,1.42735,1.13789,1.61393,1.49905,0.08444,-0.39452,0.54606,2.23865,7.11252,1.45183,1.66821,2.93413,3.82178,3.62554,-0.08248,0.66372
0.66403,-2.08232,-0.10392,0.88043,0.01064,-0.29997,-1.21936,-0.80701,0.03198,-0.82449,-0.20205,-1.08407,-2.08232,0.66403,0.25445,-1.23274,-1.61060,-1.52038,-0.83563,-1.32526
-1.39756,-2.19326,0.50148,0.50219,0.78180,-0.81381,-0.36153,0.74545,-0.08637,-0.44704,-0.89255,-0.34922,-2.19326,-1.39756,-1.44940,0.33124,-2.48352,-1.86804,0.41547,0.66222
