-1.18396,-0.07421,-0.66206,0.46268,-0.78711,1.37148,1.95932,-1.18396,4.35987,-0.07421,-0.55696,2.12066,-1.99095,-2.39168,0.22448,0.37988,5.73951,-1.06913,-3.53041,0.69690
1.88501,0.87259,0.09064,1.06481,-0.23958,1.10212,-0.32544,1.88501,-1.90134,0.87259,-0.08043,-0.75864,-1.53619,1.04267,-1.54601,-1.13240,-1.74025,0.91558,2.52655,0.40759
1.89882,1.95931,0.03116,-1.06035,-0.72077,-0.21090,0.92232,1.89882,3.72925,1.95931,-0.80270,0.25907,1.58384,-2.02273,0.91591,0.14274,-0.89044,0.64690,2.41963,-0.94653
-3.59712,0.77887,0.22192,-1.07432,0.79936,-2.13870,-0.41920,-3.59712,-4.08153,0.77887,0.79933,-3.28687,-0.43330,3.02605,-0.24967,1.45609,-2.21705,0.70285,-0.96619,0.54715
-2.66097,0.47620,2.32787,0.98252,-1.50146,1.08853,2.57433,-2.66097,0.71614,0.47620,-1.49496,2.90857,-1.41425,-0.72996,-2.72556,0.92095,4.34978,0.95417,-0.48284,1.43856
0.09752,-0.57555,1.45912,-1.71513,0.69744,0.29957,1.33811,0.09752,1.29147,-0.57555,1.04411,-2.18691,0.69815,2.76915,-0.21789,1.90458,-2.35132,1.61487,-1.39591,1.40606
4.16452,-0.31229,0.59623,3.56924,1.76589,-3.48771,-1.11327,4.16452,-2.11985,-0.31229,0.13721,-0.60041,0.06427,2.39232,0.76358,-1.00454,-10.11594,1.41179,2.16102,-1.89726
0.22075,0.50484,-0.12140,2.30117,0.94947,1.78305,1.91127,0.22075,1.86150,0.50484,-0.02896,-0.03162,-3.08608,-2.94258,1.14793,1.27776,1.98045,-2.03272,0.42842,-0.50029
-0.82181,-3.10551,0.36541,-0.10132,-1.89920,-0.92009,-1.51134,-0.82181,-1.47739,-3.10551,-1.53285,2.78281,3.48092,-0.68545,-0.81828,-0.01759,-0.88476,1.82034,1.39281,-0.51564
-1.34014,1.45725,0.13774,-2.37787,1.89743,-0.14698,-1.88764,-1.34014,-4.07756,1.45725,0.12331,-1.34115,-2.20838,1.70580,0.55223,1.07627,2.78432,0.38867,1.84880,1.79615
-0.40069,-3.24236,1.80077,4.82764,0.33521,-0.45022,-2.90840,-0.40069,-1.76004,-3.24236,0.56919,-1.11722,0.67140,-0.52466,-0.01118,0.82983,-6.29044,2.73151,-3.83061,0.05484
-0.33830,0.00904,1.24031,-0.90706,1.82273,-2.35326,1.18196,-0.33830,6.27405,0.00904,0.97130,0.79113,0.00678,-2.76159,0.68464,-0.85613,1.20567,-0.54484,-3.11934,-0.12333
-0.33041,-0.11000,1.74725,2.45128,1.88205,-2.03553,1.27794,-0.33041,-1.47940,-0.11000,-0.34835,-0.39633,0.76395,0.80756,-1.03287,1.48450,-5.22587,-0.18557,0.88503,-1.39772
-1.74516,2.04138,-0.07978,-1.60161,-0.74700,-0.70012,1.92535,-1.74516,1.30982,2.04138,-2.05100,3.32632,0.15308,-0.32550,0.91293,0.60988,5.26191,-0.51000,0.37362,0.23572
-1.67013,2.88623,0.25747,-0.91442,0.81851,2.51004,-1.31115,-1.67013,-2.57685,2.88623,-0.46113,-1.02102,-1.53390,-0.42845,0.30842,-1.03530,5.26161,-1.06458,0.08871,-0.46811
-2.68614,0.48504,-0.63830,-1.44882,-0.57172,2.29784,-2.13419,-2.68614,-2.22520,0.48504,-2.43376,-0.72810,-2.28710,-1.39685,0.40586,-0.46322,5.11756,2.35154,0.92584,0.67613
-0.11968,3.87637,-0.75129,0.97910,0.08571,-2.12397,-1.91795,-0.11968,-2.99830,3.87637,-1.29247,2.97375,-3.47083,2.45017,-0.52307,1.78874,3.23729,1.72183,-1.03884,-0.36852
-0.94043,-1.27624,-0.24808,1.60841,0.99796,-1.28187,-2.74970,-0.94043,-0.96706,-1.27624,0.96027,0.93915,-1.10516,-4.31649,0.19688,0.09455,0.43378,0.61737,1.73224,-0.75211
1.24070,-1.02090,0.93493,-1.33733,1.39851,-4.57261,0.71425,1.24070,2.22629,-1.02090,1.21243,0.28533,1.24057,0.56670,0.02512,-0.06710,-3.21975,-1.97213,-0.17111,-0.96939
-0.84988,2.90738,-0.19784,-3.61055,-0.79193,-3.41230,-1.75764,-0.84988,0.32311,2.90738,0.71464,-2.90905,0.92983,2.12155,-0.17653,-0.76620,-0.87883,-0.06620,-2.50424,-0.45198
-0.90330,2.02566,0.23233,0.43639,-0.05088,-2.54407,2.25156,-0.90330,0.80947,2.02566,2.21941,1.45311,-0.74238,-0.70885,-0.04866,1.05673,0.37451,-1.49281,1.39918,1.74871
