0.80751,1.56709,-0.63909,0.28887,1.39745,-1.01469,-0.76772,-0.45458,0.85908,0.28887,1.06196,0.67183,-1.39129,-2.75609,1.20318,-0.81104,-3.12342,2.31078,1.56709,4.33340
-1.63109,-2.26718,2.06806,-1.57358,-1.69510,1.58275,2.00872,0.10647,1.36125,-1.57358,0.08016,0.03062,0.71508,-0.00303,2.78757,1.14579,-0.70800,1.34062,-2.26718,3.49403
0.71873,-0.60445,0.64579,2.02170,-0.85334,2.10186,-1.32749,0.15141,0.58024,2.02170,-0.26127,-1.27532,-1.96707,-1.40751,-0.44289,0.56718,1.64995,0.12720,-0.60445,-0.43437
2.86843,1.89929,-0.75137,-1.50570,-1.40576,1.25791,-0.17498,-0.10084,-1.15321,-1.50570,-0.89011,-1.35807,-3.90524,1.91934,-1.16905,-0.90556,1.90934,-0.04905,1.89929,0.12352
-2.68281,0.87777,3.13768,-0.22480,0.29749,0.12087,-0.88711,-0.54909,1.15522,-0.22480,0.13356,-0.52978,-0.95539,0.29227,-0.78782,2.64343,2.86772,-1.07107,0.87777,0.23037
-0.07919,0.91129,0.35561,-1.56618,-0.32721,0.11680,1.12132,-1.68503,-2.04843,-1.56618,2.10011,0.06478,0.16686,0.45859,1.80762,-0.47303,-0.38773,1.13354,0.91129,0.82329
-1.48570,-1.43722,-0.66458,-0.26354,-0.32568,0.87080,1.60865,1.05433,-1.56441,-0.26354,-0.84945,-0.25823,-0.72694,-0.08345,0.54645,-2.17644,0.99791,-1.15761,-1.43722,-0.17869
-1.37231,0.44781,-0.66126,0.59031,-0.04739,-1.09931,0.30945,0.31300,-0.48880,0.59031,-2.34943,2.35156,0.35305,0.11936,-0.13354,-0.40923,-0.35750,-0.84519,0.44781,-2.30174
0.59173,0.26486,0.32466,-1.33284,0.83996,-0.04623,-0.64269,-0.15343,-3.54065,-1.33284,-0.75054,-1.68479,2.32228,0.12165,2.30696,-1.21430,-0.65475,0.84671,0.26486,0.17792
-3.35443,1.81101,0.36522,-1.11012,3.80108,-0.28548,-0.98137,0.24326,1.31221,-1.11012,-1.09217,0.83043,-1.46377,0.89054,-2.86543,-1.05522,0.14713,-2.74534,1.81101,2.03568
1.89668,1.64144,0.15056,-4.44620,-4.58198,1.33380,-2.22852,0.23493,1.58887,-4.44620,0.10971,2.38118,0.44051,2.44638,0.90023,-0.45936,1.09925,-3.63177,1.64144,-2.60911
-1.51415,1.53315,2.10947,-1.19877,-0.26303,0.58688,0.99910,0.76530,-1.52947,-1.19877,0.32479,1.32769,2.69942,2.19917,-1.35217,-0.04780,1.90415,2.12015,1.53315,-2.79985
-2.96963,-0.04445,0.68928,-0.79240,3.15303,1.39491,-2.16031,-0.12952,0.93381,-0.79240,-1.60268,1.25596,-1.45676,-1.71289,-0.08652,2.09484,-2.71565,0.28894,-0.04445,5.65114
-0.01678,0.50912,-0.77277,-0.25577,-3.95083,1.47553,0.80970,-1.31263,1.86017,-0.25577,-2.88410,2.11831,-1.73229,-2.31610,4.68216,0.76881,-0.66094,-1.66216,0.50912,0.24896
