-1.27319,-1.80571,1.93263,-0.30628,0.65636,-1.97511,0.06020,-0.67463,1.61555,-0.86291,-1.79920,-1.52542,6.46004,-0.96387,-1.52542,1.09781,-2.15489,6.46004,-0.01960,3.58175
-0.10005,0.27792,-2.29191,0.25272,0.25558,-1.35926,-0.09724,-1.41667,-1.86698,-0.51742,-2.36212,-3.43386,3.97805,1.40835,-3.43386,1.73489,2.16468,3.97805,1.39119,-1.79451
-2.89713,-1.38102,8.74573,-4.79080,0.97158,1.86089,-1.35394,1.36381,0.41792,-0.01287,-2.14291,-0.03359,-0.28569,-1.17622,-0.03359,-0.67914,-0.34117,-0.28569,0.72656,-2.92456
-1.50276,0.88887,0.84800,3.40426,1.35329,-1.99881,1.03596,-0.18606,1.10491,-1.07546,1.43824,-0.44630,-2.42475,0.43418,-0.44630,-0.41183,-0.31583,-2.42475,0.09924,-1.71251
1.00450,-0.03413,-1.79164,-0.68075,1.31719,1.62905,1.25893,1.77428,-0.77852,-0.44833,-0.90782,0.52749,-0.31583,0.70883,0.52749,-1.31633,0.44081,-0.31583,0.84564,-0.68884
-0.57540,2.58380,-1.42503,-0.30529,0.38404,-1.41120,-0.78284,1.61505,0.16402,-1.06381,-1.14297,1.78971,-4.11277,0.36851,1.78971,0.88720,-0.79010,-4.11277,-1.08499,-1.74224
-0.22072,3.33856,-0.31120,0.35616,0.18946,-0.17193,-1.45822,0.80336,1.78685,-0.35145,0.67847,-2.81889,-0.08294,-0.39930,-2.81889,-1.22529,0.30428,-0.08294,0.99887,-1.87044
1.72881,0.83961,-1.90106,-0.69886,0.77650,1.07095,0.23979,1.53287,-2.06939,-0.95098,-3.46058,0.65303,-0.01598,-1.74722,0.65303,-0.49806,0.07589,-0.01598,1.60526,-2.33427
-3.02362,-4.90613,-0.35804,4.04542,0.38020,3.31417,0.29866,-1.80818,-3.15476,-0.53781,-1.05712,0.63790,-1.44702,2.47444,0.63790,0.17619,1.98347,-1.44702,-1.02977,1.08389
-3.71650,1.92173,1.96627,1.23236,-0.19451,-2.37301,0.94506,0.59845,-2.20036,0.58246,1.11822,2.25596,-10.60090,0.84176,2.25596,0.09704,-0.56593,-10.60090,0.88467,-1.83220
3.17269,1.05904,-6.12817,1.54555,0.07236,1.13325,0.29730,0.34968,1.16953,-1.83662,-1.38727,-1.15963,4.39687,0.26264,-1.15963,2.17900,-0.61588,4.39687,0.40408,0.81573
2.58033,-0.40988,-2.95765,0.32573,0.36657,-0.74447,-1.09632,-1.37822,1.11713,-1.05940,0.65880,-0.21668,3.75369,1.65775,-0.21668,-0.65154,1.16045,3.75369,-1.21133,-0.73236
0.18012,-0.72497,3.93089,0.16157,0.69318,-1.26899,0.31175,-1.30397,3.66561,1.01941,1.57891,-4.35703,8.50192,-1.38973,-4.35703,0.98457,1.53847,8.50192,0.86746,-0.61299
0.57666,-1.34275,-6.36126,2.85857,-0.21469,-1.54055,0.11115,-0.42508,1.77336,-0.25919,-1.34323,2.10772,4.47275,2.13598,2.10772,-1.02878,1.55071,4.47275,0.18265,2.61043
-1.98279,-1.60613,3.86485,-0.76830,-0.34257,-0.72398,1.42712,0.87509,-1.04558,-0.60698,-0.78680,-1.54053,1.50945,-0.20265,-1.54053,-0.13304,0.55218,1.50945,-1.63284,-0.51807
-0.24924,-0.95324,3.64888,-3.09577,0.28387,-0.92674,0.21838,0.01266,0.72326,-1.64791,0.71329,-2.40956,4.03843,-0.09474,-2.40956,1.48332,-1.22412,4.03843,-0.22532,1.85839
2.72617,-2.10569,-6.07064,0.69366,0.01327,-0.38833,0.48258,-0.81174,0.91749,0.88429,-2.57277,-3.39074,10.74436,3.82169,-3.39074,-1.12413,-0.49813,10.74436,1.18331,1.80893
1.47148,-0.89404,1.05687,-3.76357,0.16504,3.76871,1.08798,-0.00892,-5.15814,-0.09339,1.49767,2.72952,-8.33291,1.45469,2.72952,0.25179,0.97625,-8.33291,-3.13272,-2.23833
-0.87064,0.39693,-0.18011,0.46930,-0.32665,-1.08993,-1.12289,0.11615,-1.52662,-0.82901,-0.11450,1.55803,-4.26310,-0.22571,1.55803,-0.39030,-2.52275,-4.26310,-2.61244,1.65280
-0.15629,-2.69503,2.08206,2.06421,-0.34656,-0.24838,-0.16811,-0.46803,0.87279,2.14465,1.21186,-0.33531,1.68275,1.02268,-0.33531,0.93949,-1.19216,1.68275,-0.87233,0.11358
-1.53844,0.20575,2.54427,-2.54097,1.25408,1.64158,1.59600,1.71843,2.61843,-0.79292,0.16763,-1.61248,2.55735,1.16174,-1.61248,-1.54546,2.27333,2.55735,-1.25406,-1.32913
