0.02277,-1.23839,-0.88410,1.43909,-0.42373,0.24719,0.38436,-1.23839,-0.11752,-1.30212,-1.37850,-0.66619,-2.53866,-1.13051,0.80842,1.87251,2.09141,3.15020,-0.11752,-4.53882
-0.68274,-4.39882,0.15929,0.82761,-0.82015,-0.08916,-1.62794,-4.39882,-1.29528,0.18423,-1.72744,0.30637,-0.17074,0.61363,0.50005,-1.81392,-3.41278,-1.59821,-1.29528,-1.16345
1.39585,2.57414,1.02284,0.43318,0.23715,-3.28649,-0.05787,2.57414,1.04747,-5.80051,-0.38320,0.97129,-2.45597,1.35531,-0.92867,1.68610,-2.67281,2.03044,1.04747,-2.24581
1.38749,0.57286,-0.49853,0.41613,-0.62728,0.04807,3.59167,0.57286,1.16067,1.18226,-0.36360,-0.69582,1.34279,-1.22437,-0.37307,0.28719,-0.25104,-0.10600,1.16067,2.65161
0.09550,-1.43575,-1.12173,-1.67497,-1.53204,1.93389,-1.18410,-1.43575,2.71039,5.33651,-0.35606,-0.80188,-0.44327,0.89247,-1.34064,-3.22787,2.68244,-0.37400,2.71039,-1.09760
1.46431,-1.27109,-1.28244,0.28729,0.05068,-0.11967,0.31017,-1.27109,1.36710,-0.41626,-0.23799,1.52224,1.04049,-1.61397,-1.55188,1.23395,-0.33641,-0.49414,1.36710,0.89651
-0.18231,0.74256,0.29948,3.74358,-1.16909,-2.23056,-0.72966,0.74256,-2.77355,-3.91743,-0.66397,0.09874,-1.93757,0.52685,-0.67312,1.34500,4.39134,-0.89963,-2.77355,-5.14119
0.27875,2.30859,0.93643,2.70383,-0.60997,-2.02940,-0.52056,2.30859,-0.61948,-2.60400,-0.12735,2.10483,2.07941,-0.37081,-0.07229,-0.45353,-0.47353,-0.92347,-0.61948,2.07861
1.81330,-2.03916,0.15438,-2.23802,0.74392,-1.67050,-1.95413,-2.03916,-1.27335,2.30546,-0.05221,-1.42278,0.69927,-1.86684,3.20763,1.08794,-1.07923,-3.22756,-1.27335,1.26144
-0.42053,-0.19853,0.37422,-1.51962,-0.74027,-0.15023,0.60036,-0.19853,-0.81653,-1.50657,-0.81992,-0.14830,-0.77549,-0.40512,-0.09907,1.39503,0.24736,-0.32973,-0.81653,-1.70656
0.16057,2.49215,0.02937,-0.84472,-0.99609,-2.48905,-0.64510,2.49215,2.27380,-0.03921,0.07222,1.32692,-1.30406,0.66521,-1.85583,-2.15100,1.36541,-1.39064,2.27380,-1.42130
-1.04255,-1.21398,-0.86246,2.14947,0.14393,0.71633,-1.03111,-1.21398,1.97693,-0.85484,0.69139,0.06891,4.18020,0.01200,-2.82497,-2.53814,-2.48246,-0.43883,1.97693,2.27736
0.51509,-0.65550,-0.61679,-0.69453,1.31641,3.45869,-1.72702,-0.65550,-3.77641,-0.58416,1.82055,0.07752,-1.50936,-1.34281,-0.30535,-1.38279,2.23189,0.34996,-3.77641,-3.61406
-1.02416,-1.05551,0.84988,2.81410,-0.92981,6.97172,1.19257,-1.05551,-3.22628,-2.64002,-0.29186,-0.26819,4.91364,0.09530,-2.71822,0.86133,-3.43230,2.46883,-3.22628,5.62573
-1.05916,2.12786,-1.72999,1.59311,-0.37600,-1.75748,-1.05850,2.12786,0.34637,-2.31711,-1.22393,1.03722,3.35460,0.92928,0.20843,-3.13873,-0.90893,-0.62101,0.34637,0.71809
-1.48972,-0.76583,0.29693,-1.83846,1.71248,-0.98194,0.64522,-0.76583,0.07128,2.26331,-0.36495,-1.28848,-1.51067,1.18836,1.56695,0.18018,1.43242,-1.15326,0.07128,-1.62324
0.26287,2.16860,-1.29024,0.62206,1.64078,-1.05486,1.26488,2.16860,-0.16365,-1.20725,-0.26879,1.23792,0.51422,-0.25321,-0.34250,-1.12063,0.54661,-0.55967,-0.16365,0.27637
-0.51528,-4.15371,-1.09262,4.67989,-0.49171,6.05925,0.41846,-4.15371,-0.10744,4.60992,-1.10396,-2.98341,0.85373,-0.54572,-2.25045,4.14505,4.01665,2.64664,-0.10744,3.00857
